timestamp,server_rack,temperature,humidity,power_consumption,vibration,is_anomaly
"2025-10-08T16:21:43.743Z","R7",21.16,44.88,4646.97,0.3613,0
"2025-10-08T16:26:43.743Z","R5",20.29,45.21,4719.57,0.4723,0
"2025-10-08T16:31:43.743Z","R8",21.06,45.7,4650.24,0.3437,0
"2025-10-08T16:36:43.743Z","R8",21.88,44.28,4665.9,0.176,0
"2025-10-08T16:41:43.743Z","R10",21.3,42.82,4644.27,0.3763,0
"2025-10-08T16:46:43.743Z","R1",21.54,45.45,4668.73,0.3205,0
"2025-10-08T16:51:43.743Z","R8",21.87,42.84,4736.71,0.1755,0
"2025-10-08T16:56:43.743Z","R3",21.87,44.39,4670.79,0.4951,0
"2025-10-08T17:01:43.743Z","R1",22.87,42.69,5031.95,0.25,0
"2025-10-08T17:06:43.743Z","R7",22.38,44.65,5018.41,0.1191,0
"2025-10-08T17:11:43.743Z","R8",22.89,46.94,4952.44,0.5515,0
"2025-10-08T17:16:43.743Z","R3",22.07,42.8,4944.29,0.5495,0
"2025-10-08T17:21:43.743Z","R7",41.89,68.75,7534.58,4.888,1
"2025-10-08T17:26:43.743Z","R4",22.31,47.03,5079.68,0.4763,0
"2025-10-08T17:31:43.743Z","R3",22.53,43.69,5051.83,0.5717,0
"2025-10-08T17:36:43.743Z","R3",22.85,45.25,5080.5,0.1095,0
"2025-10-08T17:41:43.743Z","R4",22.79,42.84,5078.77,0.176,0
"2025-10-08T17:46:43.743Z","R4",22.81,43.78,5017.41,0.3302,0
"2025-10-08T17:51:43.743Z","R2",22.3,42.53,5050.49,0.5175,0
"2025-10-08T17:56:43.743Z","R7",22.95,47.48,4912.57,0.5202,0
"2025-10-08T18:01:43.743Z","R10",56.78,52.96,12818.22,4.8437,1
"2025-10-08T18:06:43.743Z","R3",23.08,44.71,5229.28,0.3912,0
"2025-10-08T18:11:43.743Z","R3",22.94,43.95,5198.97,0.4908,0
"2025-10-08T18:16:43.743Z","R10",22.39,44.28,5276.95,0.3786,0
"2025-10-08T18:21:43.743Z","R1",22.57,46.04,5223.68,0.172,0
"2025-10-08T18:26:43.743Z","R6",21.81,48.75,5303.02,0.4576,0
"2025-10-08T18:31:43.743Z","R4",21.88,43.88,5255.62,0.4504,0
"2025-10-08T18:36:43.743Z","R2",23.2,44.67,5265.71,0.149,0
"2025-10-08T18:41:43.743Z","R4",23.16,46.56,5255.08,0.4586,0
"2025-10-08T18:46:43.743Z","R5",22.13,46.04,5258.93,0.1344,0
"2025-10-08T18:51:43.743Z","R6",22.26,45.27,5170.4,0.2431,0
"2025-10-08T18:56:43.743Z","R1",23.61,47.48,5232.86,0.1897,0
"2025-10-08T19:01:43.743Z","R7",23.17,49.72,5513.42,0.1211,0
"2025-10-08T19:06:43.743Z","R3",22.9,48.06,5574.13,0.2632,0
"2025-10-08T19:11:43.743Z","R3",22.55,47.12,5454.88,0.3847,0
"2025-10-08T19:16:43.743Z","R9",23.35,46.55,5478.44,0.5788,0
"2025-10-08T19:21:43.743Z","R8",24.29,48.09,5480.97,0.4461,0
"2025-10-08T19:26:43.743Z","R1",23.72,47.75,5505.14,0.3808,0
"2025-10-08T19:31:43.743Z","R10",24.2,47.24,5519.91,0.3692,0
"2025-10-08T19:36:43.743Z","R10",22.76,49.4,5462.99,0.5283,0
"2025-10-08T19:41:43.743Z","R6",23.28,48.68,5574.79,0.1585,0
"2025-10-08T19:46:43.743Z","R7",24.05,47.45,5543.5,0.5353,0
"2025-10-08T19:51:43.743Z","R2",23.67,49.1,5511.19,0.3983,0
"2025-10-08T19:56:43.743Z","R2",22.79,48.13,5485.66,0.3525,0
"2025-10-08T20:01:43.743Z","R8",23.54,46.31,5608.49,0.4072,0
"2025-10-08T20:06:43.743Z","R6",24.48,49.96,5639.98,0.4126,0
"2025-10-08T20:11:43.743Z","R8",24.27,46.55,5784.36,0.2963,0
"2025-10-08T20:16:43.743Z","R7",23.44,49.1,5734.76,0.3034,0
"2025-10-08T20:21:43.743Z","R5",24.89,46.56,5772.89,0.1676,0
"2025-10-08T20:26:43.743Z","R4",23.28,47.21,5729,0.5358,0
"2025-10-08T20:31:43.743Z","R3",23.13,46.73,5661.66,0.1439,0
"2025-10-08T20:36:43.743Z","R5",23.17,49.68,5736.43,0.3783,0
"2025-10-08T20:41:43.743Z","R5",23.77,49.8,5663.56,0.3242,0
"2025-10-08T20:46:43.743Z","R8",23.45,49.07,5709.27,0.4541,0
"2025-10-08T20:51:43.743Z","R1",23.17,49.57,5654.69,0.2728,0
"2025-10-08T20:56:43.743Z","R7",24.51,48.83,5689.12,0.4598,0
"2025-10-08T21:01:43.743Z","R1",23.7,47.31,5946.66,0.1789,0
"2025-10-08T21:06:43.743Z","R10",25.57,51.08,5939.5,0.4509,0
"2025-10-08T21:11:43.743Z","R2",23.85,47.48,5964.43,0.3145,0
"2025-10-08T21:16:43.743Z","R2",41.17,59.27,14536.62,4.8894,1
"2025-10-08T21:21:43.743Z","R6",23.91,50.28,5887.88,0.322,0
"2025-10-08T21:26:43.743Z","R8",23.93,51.39,5938.17,0.3852,0
"2025-10-08T21:31:43.743Z","R5",24.42,50.82,5768.8,0.2198,0
"2025-10-08T21:36:43.743Z","R2",24.61,49.96,5884.32,0.1065,0
"2025-10-08T21:41:43.743Z","R3",24.01,51.27,5869.87,0.2829,0
"2025-10-08T21:46:43.743Z","R6",23.65,48.05,5877.85,0.4117,0
"2025-10-08T21:51:43.743Z","R7",23.71,47.46,5869.81,0.5368,0
"2025-10-08T21:56:43.743Z","R4",25.34,49.1,5823.11,0.4104,0
"2025-10-08T22:01:43.743Z","R8",24.88,51.04,6026.75,0.4777,0
"2025-10-08T22:06:43.743Z","R5",24.12,50.27,5993.31,0.3188,0
"2025-10-08T22:11:43.743Z","R10",24.75,51.46,5915.49,0.2827,0
"2025-10-08T22:16:43.743Z","R5",57.69,69.5,14107.69,3.1159,1
"2025-10-08T22:21:43.743Z","R5",25.73,50.45,6011.77,0.1347,0
"2025-10-08T22:26:43.743Z","R10",25.21,50.01,5875.83,0.327,0
"2025-10-08T22:31:43.743Z","R3",25.21,50.95,5908.35,0.5215,0
"2025-10-08T22:36:43.743Z","R8",24.17,50.54,6031.04,0.339,0
"2025-10-08T22:41:43.743Z","R1",24.51,47.79,5945.92,0.2767,0
"2025-10-08T22:46:43.743Z","R2",24.92,48.04,5915.6,0.4233,0
"2025-10-08T22:51:43.743Z","R1",24.6,51.46,5901.99,0.1217,0
"2025-10-08T22:56:43.743Z","R4",25.8,52.05,5934.34,0.3329,0
"2025-10-08T23:01:43.743Z","R7",25.3,47.81,6024.97,0.5187,0
"2025-10-08T23:06:43.743Z","R6",25.26,51.22,6048.32,0.5864,0
"2025-10-08T23:11:43.743Z","R4",24.84,50.36,6022.16,0.3903,0
"2025-10-08T23:16:43.743Z","R9",24.23,51.99,5949.98,0.5916,0
"2025-10-08T23:21:43.743Z","R10",24.58,51.14,5991.85,0.2878,0
"2025-10-08T23:26:43.743Z","R6",25.76,49.68,5943.51,0.54,0
"2025-10-08T23:31:43.743Z","R4",25.68,49.97,6042.9,0.3968,0
"2025-10-08T23:36:43.743Z","R4",54.15,69.06,10110.92,3.4202,1
"2025-10-08T23:41:43.743Z","R1",59.46,77.45,9659.85,6.4978,1
"2025-10-08T23:46:43.743Z","R1",25.65,50.21,6020.27,0.4345,0
"2025-10-08T23:51:43.743Z","R6",24.37,50.36,5918.55,0.3239,0
"2025-10-08T23:56:43.743Z","R10",25.4,51.89,5921.57,0.3525,0
"2025-10-09T00:01:43.743Z","R7",25.8,50.41,6058.2,0.5345,0
"2025-10-09T00:06:43.743Z","R1",25.85,49.47,6027.01,0.1214,0
"2025-10-09T00:11:43.743Z","R1",24.01,49.29,5913.76,0.2255,0
"2025-10-09T00:16:43.743Z","R2",25.57,50.29,5910.48,0.3718,0
"2025-10-09T00:21:43.743Z","R9",24.58,47.77,6040.96,0.4198,0
"2025-10-09T00:26:43.743Z","R1",24.39,49.85,5943.67,0.4752,0
"2025-10-09T00:31:43.743Z","R4",23.92,48.19,6017.81,0.5931,0
"2025-10-09T00:36:43.743Z","R1",23.93,48.86,5967.58,0.3231,0
"2025-10-09T00:41:43.743Z","R2",24.42,49.41,6058.39,0.5292,0
"2025-10-09T00:46:43.743Z","R6",25.71,50.73,6038.64,0.1625,0
"2025-10-09T00:51:43.743Z","R3",24.19,48.25,5947.99,0.5079,0
"2025-10-09T00:56:43.743Z","R7",24.14,48.12,5893.23,0.2895,0
"2025-10-09T01:01:43.743Z","R7",23.83,48.2,5836.63,0.3582,0
"2025-10-09T01:06:43.743Z","R6",25.39,49.28,5784.46,0.5493,0
"2025-10-09T01:11:43.743Z","R6",25.5,47.06,5929.42,0.2986,0
"2025-10-09T01:16:43.743Z","R1",23.79,51.44,5911.54,0.487,0
"2025-10-09T01:21:43.743Z","R4",24.39,51.41,5841.33,0.1395,0
"2025-10-09T01:26:43.743Z","R7",24.48,46.89,5897.54,0.5469,0
"2025-10-09T01:31:43.743Z","R10",25.56,48.65,5828.17,0.457,0
"2025-10-09T01:36:43.743Z","R1",54.94,50.17,13741.57,6.8167,1
"2025-10-09T01:41:43.743Z","R5",24.37,48.86,5799.41,0.5239,0
"2025-10-09T01:46:43.743Z","R4",24.17,50.45,5830.84,0.4027,0
"2025-10-09T01:51:43.743Z","R8",25.21,48.55,5890.54,0.3045,0
"2025-10-09T01:56:43.743Z","R10",23.8,48.44,5858.99,0.5149,0
"2025-10-09T02:01:43.743Z","R7",25.03,48.12,5676.09,0.4874,0
"2025-10-09T02:06:43.743Z","R9",24.72,46.75,5748.87,0.4507,0
"2025-10-09T02:11:43.743Z","R8",24.43,48.53,5752.69,0.447,0
"2025-10-09T02:16:43.743Z","R10",24.66,50.02,5700.11,0.3237,0
"2025-10-09T02:21:43.743Z","R4",24.26,48.38,5678.99,0.3314,0
"2025-10-09T02:26:43.743Z","R9",23.82,48.07,5751.16,0.3702,0
"2025-10-09T02:31:43.743Z","R3",23.26,49.82,5723.75,0.5169,0
"2025-10-09T02:36:43.743Z","R2",47.24,54.01,10713.97,2.4844,1
"2025-10-09T02:41:43.743Z","R5",24.8,48.19,5658.5,0.5665,0
"2025-10-09T02:46:43.743Z","R10",23.3,46.65,5615.44,0.4945,0
"2025-10-09T02:51:43.743Z","R8",23.35,49.4,5729.22,0.3833,0
"2025-10-09T02:56:43.743Z","R2",23.66,49.16,5765.8,0.4859,0
"2025-10-09T03:01:43.743Z","R4",23.05,47.36,5410.41,0.432,0
"2025-10-09T03:06:43.743Z","R10",24.38,45.1,5516.61,0.231,0
"2025-10-09T03:11:43.743Z","R3",23.64,47.69,5497.63,0.4126,0
"2025-10-09T03:16:43.743Z","R7",23.98,48.12,5461.09,0.5739,0
"2025-10-09T03:21:43.743Z","R2",23.67,49.99,5502.29,0.5045,0
"2025-10-09T03:26:43.743Z","R2",22.8,47.13,5490.55,0.3961,0
"2025-10-09T03:31:43.743Z","R3",23.29,46.94,5462.29,0.1822,0
"2025-10-09T03:36:43.743Z","R7",22.65,49.9,5420.71,0.4648,0
"2025-10-09T03:41:43.743Z","R1",22.89,47.32,5422.34,0.3244,0
"2025-10-09T03:46:43.743Z","R3",45.79,73.48,9182.33,3.0865,1
"2025-10-09T03:51:43.743Z","R1",46.09,61,10149.84,5.2447,1
"2025-10-09T03:56:43.743Z","R8",23.71,45.34,5454.32,0.3835,0
"2025-10-09T04:01:43.743Z","R9",22.92,45.22,5244.75,0.2605,0
"2025-10-09T04:06:43.743Z","R6",23.49,48.29,5263.23,0.2515,0
"2025-10-09T04:11:43.743Z","R9",23.38,44.36,5177.46,0.3499,0
"2025-10-09T04:16:43.743Z","R6",23.39,43.81,5294.59,0.1122,0
"2025-10-09T04:21:43.743Z","R3",22.74,45.04,5328.77,0.5777,0
"2025-10-09T04:26:43.743Z","R3",21.94,46.93,5344.68,0.2945,0
"2025-10-09T04:31:43.743Z","R6",23.58,47.83,5160.36,0.4165,0
"2025-10-09T04:36:43.743Z","R5",23.61,47.2,5354.05,0.4357,0
"2025-10-09T04:41:43.743Z","R3",22.98,46.3,5262.76,0.1099,0
"2025-10-09T04:46:43.743Z","R10",22.32,44.62,5208.98,0.4265,0
"2025-10-09T04:51:43.743Z","R5",21.91,45.08,5236.96,0.2448,0
"2025-10-09T04:56:43.743Z","R9",23.61,45.27,5203.68,0.4057,0
"2025-10-09T05:01:43.743Z","R2",21.91,43.22,4913.14,0.2789,0
"2025-10-09T05:06:43.743Z","R2",21.09,45.29,4915.63,0.1723,0
"2025-10-09T05:11:43.743Z","R4",21.08,44.33,4930.57,0.592,0
"2025-10-09T05:16:43.743Z","R1",22.67,44.39,4990.86,0.2203,0
"2025-10-09T05:21:43.743Z","R9",21.09,46.49,5028.77,0.3972,0
"2025-10-09T05:26:43.743Z","R2",22.33,43.91,5015.7,0.4708,0
"2025-10-09T05:31:43.743Z","R4",22.09,46.12,5062.44,0.1899,0
"2025-10-09T05:36:43.743Z","R5",21.38,44.63,4926.04,0.3957,0
"2025-10-09T05:41:43.743Z","R5",22.38,45.43,4986.43,0.3687,0
"2025-10-09T05:46:43.743Z","R5",22.66,44.33,4981.07,0.2262,0
"2025-10-09T05:51:43.743Z","R5",21.61,43.61,4941.97,0.1141,0
"2025-10-09T05:56:43.743Z","R4",22.21,44.14,5060.8,0.1631,0
"2025-10-09T06:01:43.743Z","R7",47.6,62.99,11082.95,6.2766,1
"2025-10-09T06:06:43.743Z","R7",50.36,61.28,7503.72,3.5249,1
"2025-10-09T06:11:43.743Z","R10",21.35,45.9,4681.82,0.3146,0
"2025-10-09T06:16:43.743Z","R9",20.25,45.58,4702.63,0.496,0
"2025-10-09T06:21:43.743Z","R3",21.78,43.77,4715.32,0.3151,0
"2025-10-09T06:26:43.743Z","R10",21.83,43.1,4701.28,0.3884,0
"2025-10-09T06:31:43.743Z","R1",21.62,43.1,4646.23,0.1647,0
"2025-10-09T06:36:43.743Z","R1",20.79,41.94,4701.77,0.5843,0
"2025-10-09T06:41:43.743Z","R1",21.64,46.1,4654.31,0.1162,0
"2025-10-09T06:46:43.743Z","R3",20.76,43.55,4654.18,0.512,0
"2025-10-09T06:51:43.743Z","R7",22.08,42.31,4665.11,0.2101,0
"2025-10-09T06:56:43.743Z","R8",20.74,43.35,4664.92,0.5554,0
"2025-10-09T07:01:43.743Z","R6",19.61,44.55,4474.62,0.4328,0
"2025-10-09T07:06:43.743Z","R6",20.5,44.43,4524.07,0.2995,0
"2025-10-09T07:11:43.743Z","R4",20.14,40.97,4586.5,0.4978,0
"2025-10-09T07:16:43.743Z","R4",20.07,45,4589.65,0.5413,0
"2025-10-09T07:21:43.743Z","R1",19.62,44.45,4489.59,0.1092,0
"2025-10-09T07:26:43.743Z","R10",20.41,42.69,4579.63,0.1522,0
"2025-10-09T07:31:43.743Z","R7",21.42,43.75,4500.44,0.4631,0
"2025-10-09T07:36:43.743Z","R1",21.34,41.98,4579.88,0.5035,0
"2025-10-09T07:41:43.743Z","R5",48.3,62.17,7736.54,2.0767,1
"2025-10-09T07:46:43.743Z","R6",19.89,41.82,4441,0.4688,0
"2025-10-09T07:51:43.743Z","R9",20.32,44.41,4544.26,0.2388,0
"2025-10-09T07:56:43.743Z","R7",19.81,40.27,4589.89,0.1668,0
"2025-10-09T08:01:43.743Z","R6",18.92,39.43,4358.27,0.2928,0
"2025-10-09T08:06:43.743Z","R1",20.45,40.92,4375.54,0.3017,0
"2025-10-09T08:11:43.743Z","R1",20.15,40.66,4286.6,0.1871,0
"2025-10-09T08:16:43.743Z","R10",19.69,42.94,4335.57,0.1998,0
"2025-10-09T08:21:43.743Z","R4",35.96,71.1,6978.42,2.4131,1
"2025-10-09T08:26:43.743Z","R2",19.8,42.25,4257.01,0.2585,0
"2025-10-09T08:31:43.743Z","R7",20.04,42.06,4308.88,0.5049,0
"2025-10-09T08:36:43.743Z","R10",20.39,39.68,4329.01,0.5387,0
"2025-10-09T08:41:43.743Z","R1",20.56,40.81,4388.73,0.4436,0
"2025-10-09T08:46:43.743Z","R3",20.04,40.4,4277.87,0.3157,0
"2025-10-09T08:51:43.743Z","R3",20.13,42.51,4372.71,0.3446,0
"2025-10-09T08:56:43.743Z","R10",19.47,40.85,4206.71,0.3495,0
"2025-10-09T09:01:43.743Z","R6",19.06,40.05,4157.16,0.2017,0
"2025-10-09T09:06:43.743Z","R1",18.72,42.13,4156.99,0.2588,0
"2025-10-09T09:11:43.743Z","R4",20.14,39.88,4064.43,0.1417,0
"2025-10-09T09:16:43.743Z","R8",20.09,38.72,4096.94,0.4659,0
"2025-10-09T09:21:43.743Z","R1",20.22,42.13,4071.14,0.4749,0
"2025-10-09T09:26:43.743Z","R2",18.67,41.54,4198.98,0.375,0
"2025-10-09T09:31:43.743Z","R8",19.44,38.73,4179.63,0.2897,0
"2025-10-09T09:36:43.743Z","R6",50.25,54.57,7651.85,4.5071,1
"2025-10-09T09:41:43.743Z","R4",51.43,70.27,6514.24,2.4429,1
"2025-10-09T09:46:43.743Z","R4",18.89,42.16,4208.89,0.4522,0
"2025-10-09T09:51:43.743Z","R6",18.89,38.8,4129.86,0.3378,0
"2025-10-09T09:56:43.743Z","R5",19.76,38.47,4210.35,0.5462,0
"2025-10-09T10:01:43.743Z","R8",20.09,41.91,4089.04,0.4403,0
"2025-10-09T10:06:43.743Z","R6",20.03,38.92,4066.64,0.4537,0
"2025-10-09T10:11:43.743Z","R8",19.68,42.37,4127.56,0.4159,0
"2025-10-09T10:16:43.743Z","R1",19.07,38.68,3973.36,0.1052,0
"2025-10-09T10:21:43.743Z","R3",19.83,40.54,3960.64,0.1338,0
"2025-10-09T10:26:43.743Z","R4",19.51,40.35,4122.71,0.5299,0
"2025-10-09T10:31:43.743Z","R3",19.31,40.17,3982.29,0.1314,0
"2025-10-09T10:36:43.743Z","R8",19.65,42.33,3934.72,0.1191,0
"2025-10-09T10:41:43.743Z","R7",44.41,61.48,7468.05,4.7449,1
"2025-10-09T10:46:43.743Z","R4",19.56,41.89,4026.75,0.4495,0
"2025-10-09T10:51:43.743Z","R6",18.94,40.83,3947.82,0.1084,0
"2025-10-09T10:56:43.743Z","R8",18.32,42.24,4083.96,0.1613,0
"2025-10-09T11:01:43.743Z","R7",38.62,63.37,7364.34,5.0331,1
"2025-10-09T11:06:43.743Z","R5",19.36,39.22,3987.04,0.2568,0
"2025-10-09T11:11:43.743Z","R3",19.32,39.51,3966.34,0.2542,0
"2025-10-09T11:16:43.743Z","R8",18.25,38.19,4065.8,0.3664,0
"2025-10-09T11:21:43.743Z","R2",19.55,42.39,3952.87,0.3922,0
"2025-10-09T11:26:43.743Z","R3",18.83,42.5,3952.49,0.566,0
"2025-10-09T11:31:43.743Z","R2",34.37,41,8094.3,4.8026,1
"2025-10-09T11:36:43.743Z","R6",18.71,39.77,4061.55,0.3821,0
"2025-10-09T11:41:43.743Z","R3",19.89,39.52,4025.96,0.1191,0
"2025-10-09T11:46:43.743Z","R9",40.15,69.16,7623.06,3.9675,1
"2025-10-09T11:51:43.743Z","R4",19.29,41.33,3914.51,0.3889,0
"2025-10-09T11:56:43.743Z","R1",18.26,40.29,4078.78,0.1583,0
"2025-10-09T12:01:43.743Z","R5",19.66,39.94,4004.69,0.345,0
"2025-10-09T12:06:43.743Z","R9",19.97,40.17,4004.74,0.2304,0
"2025-10-09T12:11:43.743Z","R4",19.37,40.53,3989.68,0.2238,0
"2025-10-09T12:16:43.743Z","R9",19.57,39.99,3960.25,0.1567,0
"2025-10-09T12:21:43.743Z","R4",18.22,38.8,4109.56,0.2987,0
"2025-10-09T12:26:43.743Z","R6",19.73,41.27,3998.09,0.565,0
"2025-10-09T12:31:43.743Z","R6",18.78,39.12,4033.78,0.3794,0
"2025-10-09T12:36:43.743Z","R6",19.18,38.27,4009.6,0.2136,0
"2025-10-09T12:41:43.743Z","R1",18.76,41.63,4011.46,0.1911,0
"2025-10-09T12:46:43.743Z","R6",19.74,37.95,3964.19,0.4446,0
"2025-10-09T12:51:43.743Z","R2",18.53,39.33,4085.59,0.1672,0
"2025-10-09T12:56:43.743Z","R6",18.22,39.58,3985.67,0.3827,0
"2025-10-09T13:01:43.743Z","R3",19.72,42.3,4062.94,0.3021,0
"2025-10-09T13:06:43.743Z","R8",19.2,40.77,4118.58,0.1498,0
"2025-10-09T13:11:43.743Z","R4",20.1,41.11,4213.07,0.2098,0
"2025-10-09T13:16:43.743Z","R8",19.61,39.13,4162.45,0.4517,0
"2025-10-09T13:21:43.743Z","R6",20.15,42.52,4168.35,0.252,0
"2025-10-09T13:26:43.743Z","R10",20.29,38.89,4059.51,0.5722,0
"2025-10-09T13:31:43.743Z","R3",19.69,39.35,4226.22,0.3334,0
"2025-10-09T13:36:43.743Z","R9",20.05,40.51,4131.13,0.1709,0
"2025-10-09T13:41:43.743Z","R4",20.27,42.89,4215.12,0.2143,0
"2025-10-09T13:46:43.743Z","R5",19.88,40.1,4201.15,0.5923,0
"2025-10-09T13:51:43.743Z","R7",19.74,41.67,4034.25,0.1392,0
"2025-10-09T13:56:43.743Z","R9",19.3,39.52,4179.19,0.3519,0
"2025-10-09T14:01:43.743Z","R9",18.98,43.56,4231.92,0.2581,0
"2025-10-09T14:06:43.743Z","R5",19.75,42.5,4204.83,0.1502,0
"2025-10-09T14:11:43.743Z","R4",19.24,40.2,4374.15,0.4284,0
"2025-10-09T14:16:43.743Z","R7",19.96,40.95,4296.55,0.4434,0
"2025-10-09T14:21:43.743Z","R6",19.84,41.95,4364.06,0.1138,0
"2025-10-09T14:26:43.743Z","R1",50.5,70.2,7155.86,6.9248,1
"2025-10-09T14:31:43.743Z","R2",20.73,41.74,4390.93,0.3328,0
"2025-10-09T14:36:43.743Z","R9",19.54,39.2,4213.7,0.3585,0
"2025-10-09T14:41:43.743Z","R5",37.26,61.62,8389.67,6.6741,1
"2025-10-09T14:46:43.743Z","R8",20.69,40.34,4388.06,0.243,0
"2025-10-09T14:51:43.743Z","R1",19.65,42.42,4380.73,0.1946,0
"2025-10-09T14:56:43.743Z","R3",20.02,40.94,4306.95,0.3981,0
"2025-10-09T15:01:43.743Z","R1",41.02,60.85,10693.26,2.7728,1
"2025-10-09T15:06:43.743Z","R1",21.12,40.41,4565.58,0.2784,0
"2025-10-09T15:11:43.743Z","R10",21.23,44.75,4596.68,0.496,0
"2025-10-09T15:16:43.743Z","R3",20.74,43.95,4571.94,0.1432,0
"2025-10-09T15:21:43.743Z","R3",46.4,51.55,7868.99,2.5088,1
"2025-10-09T15:26:43.743Z","R2",21.4,43.1,4451.65,0.4849,0
"2025-10-09T15:31:43.743Z","R9",21.06,40.9,4444.65,0.2186,0
"2025-10-09T15:36:43.743Z","R4",21.08,42.51,4509.43,0.3881,0
"2025-10-09T15:41:43.743Z","R9",50.62,54.17,8430.45,6.6737,1
"2025-10-09T15:46:43.743Z","R4",19.72,42.47,4455.31,0.4574,0
"2025-10-09T15:51:43.743Z","R6",21.1,43.64,4448.95,0.3443,0
"2025-10-09T15:56:43.743Z","R7",20.95,43.35,4424.84,0.3463,0
"2025-10-09T16:01:43.743Z","R6",20.55,42.21,4825.7,0.3581,0
"2025-10-09T16:06:43.743Z","R6",21.01,44.91,4742.45,0.1144,0
"2025-10-09T16:11:43.743Z","R9",21.77,42.15,4681.8,0.4628,0
"2025-10-09T16:16:43.743Z","R3",21.9,43.58,4665.54,0.346,0
"2025-10-09T16:21:43.743Z","R5",20.96,42.63,4818.71,0.4082,0
"2025-10-09T16:26:43.743Z","R1",20.73,41.38,4726.57,0.245,0
"2025-10-09T16:31:43.743Z","R9",21.8,42.58,4731.24,0.5395,0
"2025-10-09T16:36:43.743Z","R8",20.61,42.44,4731.46,0.1502,0
"2025-10-09T16:41:43.743Z","R10",40.99,56.57,8873.01,5.2905,1
"2025-10-09T16:46:43.743Z","R1",20.57,43.29,4826.69,0.3809,0
"2025-10-09T16:51:43.743Z","R1",21.03,43.42,4703.91,0.2234,0
"2025-10-09T16:56:43.743Z","R4",22.09,43.01,4810.29,0.4379,0
"2025-10-09T17:01:43.743Z","R5",46.24,71.73,8143.74,3.446,1
"2025-10-09T17:06:43.743Z","R2",22.78,47.28,4928.17,0.418,0
"2025-10-09T17:11:43.743Z","R9",40.28,57.15,10250.91,6.2325,1
"2025-10-09T17:16:43.743Z","R8",21.8,46.09,5073.38,0.5396,0
"2025-10-09T17:21:43.743Z","R9",22.99,46.52,4994.26,0.1816,0
"2025-10-09T17:26:43.743Z","R2",21.13,45.27,4937.51,0.4869,0
"2025-10-09T17:31:43.743Z","R5",21.51,45.59,5069.51,0.1904,0
"2025-10-09T17:36:43.743Z","R1",22.32,44.73,5099.09,0.1104,0
"2025-10-09T17:41:43.743Z","R10",52.62,71.34,9143.12,2.6725,1
"2025-10-09T17:46:43.743Z","R2",21.07,47.22,5031.17,0.2206,0
"2025-10-09T17:51:43.743Z","R3",21.47,46.87,5075.04,0.2285,0
"2025-10-09T17:56:43.743Z","R9",22.48,47.34,5089.81,0.2875,0
"2025-10-09T18:01:43.743Z","R1",22.93,47.3,5294.19,0.3038,0
"2025-10-09T18:06:43.743Z","R6",22.88,44.44,5209.1,0.2927,0
"2025-10-09T18:11:43.743Z","R7",42.92,60.33,8265.47,4.0252,1
"2025-10-09T18:16:43.743Z","R7",23.4,48.05,5196.49,0.3628,0
"2025-10-09T18:21:43.743Z","R6",23.14,47.6,5228.81,0.5516,0
"2025-10-09T18:26:43.743Z","R10",23.39,48.24,5287.12,0.565,0
"2025-10-09T18:31:43.743Z","R5",22,47.16,5196.49,0.5271,0
"2025-10-09T18:36:43.743Z","R6",22.54,46.49,5164.98,0.2575,0
"2025-10-09T18:41:43.743Z","R1",23.18,47.96,5185.43,0.325,0
"2025-10-09T18:46:43.743Z","R9",23.05,44.45,5220.67,0.1423,0
"2025-10-09T18:51:43.743Z","R2",23.46,46.95,5263.14,0.3573,0
"2025-10-09T18:56:43.743Z","R4",22.83,48.03,5324.23,0.3257,0
"2025-10-09T19:01:43.743Z","R8",22.98,45.72,5499.17,0.3803,0
"2025-10-09T19:06:43.743Z","R4",23.53,45.36,5442.55,0.3369,0
"2025-10-09T19:11:43.743Z","R2",24.27,45.22,5468.75,0.1684,0
"2025-10-09T19:16:43.743Z","R2",22.74,48,5483.59,0.2662,0
"2025-10-09T19:21:43.743Z","R4",23.25,45.54,5552.91,0.3277,0
"2025-10-09T19:26:43.743Z","R6",23.76,49.91,5518.26,0.2023,0
"2025-10-09T19:31:43.743Z","R9",23.53,45.62,5526.71,0.2639,0
"2025-10-09T19:36:43.743Z","R1",23.2,47.76,5490.68,0.2938,0
"2025-10-09T19:41:43.743Z","R10",23.06,45.62,5488.64,0.425,0
"2025-10-09T19:46:43.743Z","R4",24.25,47.77,5469.96,0.4384,0
"2025-10-09T19:51:43.743Z","R3",23.14,47.94,5455.81,0.2579,0
"2025-10-09T19:56:43.743Z","R4",24.04,47.65,5597.53,0.2889,0
"2025-10-09T20:01:43.743Z","R1",24.25,47.75,5784.5,0.2685,0
"2025-10-09T20:06:43.743Z","R10",24.52,46.66,5670.91,0.3951,0
"2025-10-09T20:11:43.743Z","R1",23.73,47.63,5728.02,0.2097,0
"2025-10-09T20:16:43.743Z","R2",47.09,70.15,14086.58,5.213,1
"2025-10-09T20:21:43.743Z","R1",24.19,48.07,5742.65,0.4684,0
"2025-10-09T20:26:43.743Z","R8",24.18,49.94,5627.45,0.5811,0
"2025-10-09T20:31:43.743Z","R3",24.28,49.37,5649.68,0.4526,0
"2025-10-09T20:36:43.743Z","R8",51.16,60.01,9850.6,3.8865,1
"2025-10-09T20:41:43.743Z","R2",23.63,50.94,5717.7,0.4858,0
